Task Type,Task Complexity,Execution Time,Energy Consumption,Cost
Route Detection,5.944097155357671,5.81914575964198,0.47634102655034694,0.046415548218406405
Vehicle Detection (Metro),8.116451837771233,5.410967891847489,0.7452134558372502,0.07552830171248062
Vehicle Detection (Tram),7.167446670140791,4.778297780093861,0.9480519601147259,0.07622522638150304
Vehicle Detection (Tram),7.776726915521688,5.184484610347792,0.2175576545054504,0.2985727160793005
Route Detection,4.979310276981069,3.4920663811495976,0.7452552275883362,0.34023123458554855
Route Detection,6.974400218986057,13.263187049112126,0.5057354822305092,0.18900942230613002
Vehicle Detection (Metro),8.029529328568598,5.353019552379066,0.9524233274887063,0.4360244180172322
Vehicle Detection (Metro),8.968906439564893,5.979270959709929,0.3612318211154225,0.20920042470047573
Route Detection,5.113064452704469,6.0825395973191,0.37421179900527646,0.043567955094393894
Vehicle Detection (Tram),7.794599466077559,5.196399644051706,0.2906740534499723,0.0629158558394961
Pedestrian Detection,2.18941401058469,2.1433901436673293,0.27937616894975215,0.28717581924643026
Route Detection,4.957640355796123,5.89764593275312,0.652840675652163,0.1488572001001961
Route Detection,4.073078081628993,4.243765508901985,0.7087085734989538,0.23243569295931407
Vehicle Detection (Bus),5.768953176884493,3.8459687845896617,0.42968032276895707,0.307480362415115
Route Detection,6.805244157703083,3.9317158787149107,0.10902778108409533,0.23068175461225915
Vehicle Detection (Bus),5.105862723241353,3.4039084821609022,0.8717751837168005,0.21843871461120312
Pedestrian Detection,1.712857721194304,1.7846371646167114,0.6197773066281844,0.2073975835362643
Pedestrian Detection,3.584954395273733,2.6223789341681387,0.5105671765832942,0.10288813458378691
Vehicle Detection (Tram),7.0768640797860405,4.717909386524027,0.7880303645135387,0.3697311045009885
Vehicle Detection (Tram),5.116250850721034,3.4108339004806894,0.1265734787367051,0.16724371825051293
Vehicle Detection (Tram),7.030794509291182,4.687196339527454,0.14222895800855587,0.2642593394473785
Vehicle Detection (Bus),4.765666266844885,2.75143215386656,0.09795868044895861,0.12283504345698949
Vehicle Detection (Metro),7.327204179316427,4.884802786210951,0.27130608414686563,0.14799917395441195
Route Detection,4.976787160648702,3.640498698429634,0.10283888346511737,0.3411302954777079
Vehicle Detection (Metro),7.179510093798658,4.786340062532439,0.6394857031451261,0.31315512427325287
Vehicle Detection (Tram),6.339443637360417,4.226295758240278,0.15895968769635682,0.1407343264200786
Vehicle Detection (Bus),4.315926316565909,8.207578605966662,0.24759620495520263,0.09124835260421656
Vehicle Detection (Tram),5.269568387317399,3.5130455915449326,0.25701966331808435,0.21396471831393526
Pedestrian Detection,2.157464709525079,1.5781762838960052,0.5726029892744151,0.05292124688384701
Vehicle Detection (Metro),8.791096031741583,5.860730687827722,0.4656949812719653,0.07589891370485913
Vehicle Detection (Tram),5.331071621297912,3.5540477475319414,0.346056871352893,0.29933401460379955
Pedestrian Detection,2.2223624033731024,1.2839653283726151,0.7495378159387713,0.24900417919773524
Vehicle Detection (Tram),6.561659384610222,4.374439589740148,0.6404251667404172,0.10739348989885368
Vehicle Detection (Bus),5.317473928075969,3.5449826187173126,0.9553029873478334,0.4440483632777794
Vehicle Detection (Metro),6.800210037757902,4.533473358505268,0.34782333937824383,0.258659688638533
Vehicle Detection (Metro),6.116245460199359,4.077496973466239,0.46757159784160507,0.45543682954567755
Vehicle Detection (Metro),7.306573488863805,4.8710489925758695,0.2250645213102231,0.0762337069939301
Vehicle Detection (Tram),5.892623864747332,3.9284159098315548,0.8813417074825045,0.1862414762921908
Route Detection,4.670875219686385,3.4167254111745216,0.7874898406214367,0.09485235408908904
Vehicle Detection (Metro),7.2631413015550805,4.84209420103672,0.902717516705616,0.2237298022460556
Vehicle Detection (Tram),6.765148845997767,4.510099230665178,0.12820289690475767,0.29704317148730913
Pedestrian Detection,2.9601044422871636,1.726108752636913,0.5145391623937325,0.29639833266592097
Vehicle Detection (Metro),8.766113438241458,5.844075625494305,0.5351571000394733,0.33117749233662236
Pedestrian Detection,3.469232459248997,6.597424520980547,0.20315955812366693,0.29758009317064227
Pedestrian Detection,2.7254560499374367,1.5746266526160064,0.5516220821965976,0.11144804651150934
Vehicle Detection (Bus),4.252115144419854,3.110404192333531,0.7574294929043952,0.10393447219730999
Vehicle Detection (Tram),6.685105785331215,4.45673719022081,0.4027756002303552,0.47242823159006525
Pedestrian Detection,1.5306229140565666,0.8925433748879024,0.2054460843690401,0.2521162774901328
Route Detection,4.438266520582331,2.5624096460796406,0.6464767960411045,0.03909713406198829
Vehicle Detection (Bus),3.515511586912809,4.182078796390091,0.733244105723927,0.32388345183203143
Pedestrian Detection,2.1714098092846745,1.2662017676889523,0.7844972067342932,0.27878235974819293
Vehicle Detection (Tram),7.466666827763671,4.97777788517578,0.5912207865697083,0.2612783286947388
Vehicle Detection (Bus),4.702448598370083,5.594067915340818,0.32939779417649445,0.2563867424761495
Pedestrian Detection,3.896266683729551,7.4095136781585005,0.2931316533856407,0.05771892422170219
Vehicle Detection (Bus),6.12034221100058,4.080228140667053,0.13984450019402325,0.17862830146848135
Vehicle Detection (Tram),7.938893937063213,5.292595958042142,0.10716242813220965,0.38719526037242097
Vehicle Detection (Tram),6.49964515222552,4.333096768150347,0.6666405688537936,0.147836744566403
Vehicle Detection (Bus),6.196295182506219,4.130863455004146,0.826140424832182,0.22707387344388746
Vehicle Detection (Bus),5.449690154961314,3.6331267699742096,0.8484899662499983,0.08008792047881184
Route Detection,6.035630273907581,4.232879735572569,0.3510898136993699,0.2552364323926155
Route Detection,6.251667074754624,6.120250224369476,0.5765769206614192,0.2328370563076138
Vehicle Detection (Bus),5.230908462024509,3.487272308016339,0.8065557809575655,0.0967499177188604
Vehicle Detection (Tram),6.723395010596828,4.4822633403978855,0.16426614956761754,0.29724490992867825
Vehicle Detection (Metro),7.169431373702754,4.779620915801837,0.9391621881427676,0.07183293573637178
Pedestrian Detection,1.711008663725281,1.4909991718088482,0.14136409535913538,0.07949858406848823
Vehicle Detection (Bus),6.693057460109648,4.462038306739765,0.4325215465145136,0.1204367214170112
Vehicle Detection (Metro),7.583234893540254,5.0554899290268365,0.2851588530784003,0.10646545076257014
Route Detection,6.056226872974083,5.277488912435264,0.5234975967617512,0.06046417621104333
Route Detection,4.686415430088936,4.587901873935945,0.35842210680846115,0.2576067669480954
Vehicle Detection (Bus),3.0498276244255287,1.7620316656418786,0.14146126460516195,0.2126816847630896
Vehicle Detection (Bus),3.1831368913485996,2.77383427061184,0.3518068205989837,0.2874900388049181
Pedestrian Detection,2.2981685254594093,1.3401178519785897,0.1779430803249161,0.23274153968385042
Route Detection,5.14253408560089,3.606537732195842,0.17554305871595774,0.12083878076841173
Vehicle Detection (Metro),7.348092713793724,4.898728475862483,0.7157768298870266,0.35286250406095676
Vehicle Detection (Bus),3.433684676853112,3.361504885438757,0.29840888970797774,0.2943133230597536
Vehicle Detection (Metro),6.641451960407875,4.427634640271917,0.7423394207190753,0.40640401201141996
Pedestrian Detection,1.4440858938117933,1.0563427060756958,0.14025455881572316,0.25533516160628594
Vehicle Detection (Bus),5.490848390505796,3.660565593670531,0.6313039734428624,0.3955360696617082
Vehicle Detection (Metro),7.61307183066511,5.075381220443407,0.275205051378634,0.21459386429751687
Vehicle Detection (Metro),8.549488514824269,5.699659009882846,0.7601088247084937,0.4234090641212832
Vehicle Detection (Metro),7.505112094797138,5.0034080631980915,0.5700417727290856,0.47184006082162433
Pedestrian Detection,2.3374885100219194,2.2883519558635856,0.39258059273467166,0.11266746957118538
Vehicle Detection (Bus),6.596218867577373,4.397479245051582,0.45905327538566054,0.4875495664187647
Vehicle Detection (Tram),7.705167344996008,5.136778229997339,0.8974045807125055,0.10241182410441785
Vehicle Detection (Metro),7.281776302041698,4.854517534694465,0.6104991523363459,0.25255615692232747
Vehicle Detection (Tram),5.290945361102514,3.527296907401676,0.8416778684057745,0.23753566324686876
Pedestrian Detection,3.2797556054909576,3.4171978629596715,0.3504446730089318,0.29489479279082265
Vehicle Detection (Tram),6.122303600177356,4.081535733451571,0.761961654315803,0.3830528295393473
Pedestrian Detection,2.801588278993791,2.04934994284208,0.5161876038224098,0.08553288726790406
Vehicle Detection (Bus),3.4321085360062633,3.5759353334287898,0.7992750375361015,0.16109981928701553
Route Detection,5.436283013492944,10.338156141884005,0.6587842977801222,0.2844803497963245
Route Detection,6.056293321705709,4.24737104672494,0.6061552738983496,0.10612108224977013
Vehicle Detection (Metro),6.2546307401367365,4.169753826757824,0.9839710149152741,0.36949586390334155
Vehicle Detection (Metro),8.984031819503706,5.989354546335804,0.5192013466453862,0.47428360725739804
Vehicle Detection (Bus),6.852511882157863,4.568341254771909,0.2595755056886012,0.15130760537715854
Vehicle Detection (Bus),6.542809958204084,4.3618733054693895,0.42276532724831717,0.34435879083781396
Vehicle Detection (Tram),5.5339332246653985,3.689288816443599,0.43151714697203747,0.05436855312886305
Vehicle Detection (Metro),8.746550283440083,5.831033522293389,0.4109065373017744,0.05937506228889781
Vehicle Detection (Tram),6.928184179043354,4.6187894526955695,0.4199035190953685,0.3645000319910061
Vehicle Detection (Metro),7.744181852539324,5.162787901692883,0.5281308354418532,0.4210763536243173
Vehicle Detection (Bus),5.352621421871904,3.568414281247936,0.6814832855560793,0.43658101344277833
Vehicle Detection (Metro),6.039914384112595,4.026609589408396,0.9117004771845797,0.23179268722331087
Route Detection,6.982468840202589,6.835689740816867,0.5334122676431138,0.2466457920308261
Vehicle Detection (Tram),5.009699528799926,3.3397996858666175,0.7699050300288509,0.08744547889364254
Pedestrian Detection,1.4493209194977004,1.060172105160005,0.6537743268556075,0.28408566775566585
Route Detection,6.322152420806711,4.433822095253735,0.29641548346906443,0.13269633623533206
Route Detection,5.812133697495531,5.064782378448276,0.16210886895340335,0.21304862180075987
Vehicle Detection (Bus),6.905539374480869,4.603692916320579,0.600273753907888,0.42661969778060665
Vehicle Detection (Metro),8.026184058625272,5.350789372416848,0.7280698847382266,0.3641994281993281
Route Detection,6.627518243898756,3.8646667616279577,0.5568810236063996,0.2752874750785592
Vehicle Detection (Metro),7.818339698477545,5.212226465651697,0.4146572241523402,0.34161922428782426
Pedestrian Detection,2.438071612024985,1.7098568752677918,0.7659787403153269,0.1866770051741788
Pedestrian Detection,2.032765968037877,1.9900350135748006,0.7220438087657971,0.2792494663936823
Vehicle Detection (Metro),6.973927186275886,4.649284790850591,0.6792406380949438,0.45033897864950756
Vehicle Detection (Tram),6.522860882524833,4.348573921683222,0.820311405004629,0.43165092163326624
Vehicle Detection (Bus),5.125411171682696,3.4169407811217973,0.7388675758080218,0.06988503613435298
Vehicle Detection (Bus),6.665843456599093,4.443895637732729,0.8355734353638329,0.23464850865086934
Pedestrian Detection,2.4392119551292355,1.4223636994483857,0.39556205466014555,0.19356269145788776
Route Detection,4.7941961196780385,2.7679037131480677,0.6550328610079288,0.07337141046910847
Vehicle Detection (Metro),6.563862840502096,4.3759085603347305,0.12087540367729006,0.21241094580902614
Vehicle Detection (Tram),5.074205780882427,3.3828038539216183,0.961327675467781,0.1439214490739532
Vehicle Detection (Bus),5.0551687063618145,3.3701124709078765,0.24683909581390756,0.4586221498566757
Route Detection,4.329615271906367,3.7728931019018033,0.11459001870297532,0.15930673300285172
Vehicle Detection (Metro),8.851679122921247,5.9011194152808315,0.14758657065794012,0.28052901214868714
Route Detection,4.330615268609645,5.151732213768624,0.34736318421917645,0.10411570055766212
Vehicle Detection (Metro),7.788713114273611,5.19247540951574,0.36700351364332484,0.10417003876724404
Route Detection,4.018592988328431,2.939583725662319,0.24385767655470697,0.05138232033582786
Vehicle Detection (Bus),4.504198653784162,4.69295272741916,0.4903836407355538,0.1890487332756833
Vehicle Detection (Tram),5.761774337892851,3.8411828919285678,0.391952279788756,0.20061014973534425
Vehicle Detection (Tram),7.558095444915349,5.0387302966102325,0.819001068998819,0.10777683409221944
Route Detection,5.066723835475349,2.9252461450512905,0.420688246168511,0.3366226852879735
Vehicle Detection (Metro),8.375553918869485,5.583702612579657,0.3610463684291355,0.2597387799658711
Vehicle Detection (Tram),7.237843052713014,4.825228701808676,0.38727344923211604,0.40750463093848127
Vehicle Detection (Bus),3.265042106238914,2.2898239189761047,0.17279579458956051,0.05472956344984865
Pedestrian Detection,3.633247487010226,2.1186348016081333,0.6454604123360803,0.1298870092441652
Vehicle Detection (Tram),7.326055402989658,4.884036935326439,0.23073816662808422,0.2998519827394418
Vehicle Detection (Tram),7.708274438755147,5.138849625836765,0.9504054072254888,0.14313274909200105
Vehicle Detection (Metro),8.520608718952914,5.680405812635276,0.8276416418366822,0.46378870654502663
Vehicle Detection (Metro),8.277369065288227,5.518246043525484,0.36008418581825286,0.17911542013568554
Route Detection,5.783632143522297,3.3725762923596014,0.5682147903751733,0.23361172275480535
Pedestrian Detection,3.399482726017387,2.962361346572484,0.37540713642558,0.32296092706098906
Pedestrian Detection,2.8956709225914947,1.671800255687943,0.410608247282375,0.31526576712379195
Vehicle Detection (Metro),6.277820112289476,4.1852134081929835,0.1171208379714363,0.3056671967443507
Vehicle Detection (Bus),6.1900697921355174,4.126713194757012,0.7410051903780165,0.1464227539121873
Vehicle Detection (Bus),4.797402068308667,2.797481596165479,0.37241651429842704,0.3394144594199775
Route Detection,6.730446824803634,4.720165199518693,0.6590047319059693,0.2909028201676014
Route Detection,6.0854603045956654,6.3404791238636555,0.5062935615619626,0.09645885316193815
Vehicle Detection (Metro),6.218852486445861,4.145901657630574,0.3384910165455005,0.44716127545674067
Vehicle Detection (Tram),6.024395175597886,4.016263450398591,0.9564834663253458,0.3915517455272621
Vehicle Detection (Bus),4.856332464867398,3.40582016241228,0.26233633434817877,0.3467338973004154
Vehicle Detection (Bus),5.509797875702747,3.673198583801831,0.9175534530887894,0.11441680403500612
Pedestrian Detection,1.05778840651735,1.2583529755475071,0.34611583729725126,0.29640773407847354
Vehicle Detection (Bus),6.112429213470552,4.074952808980368,0.4991827350637853,0.49479679024513423
Route Detection,6.646626848819587,6.506907513846602,0.47907871346260467,0.18773225680857517
Vehicle Detection (Tram),6.5207523881730385,4.347168258782026,0.24180732111715214,0.05282407136348359
Vehicle Detection (Bus),5.058281686095435,3.37218779073029,0.4088228336325871,0.3060481098430701
Pedestrian Detection,1.5396309773845054,1.60415113762029,0.6912856320474926,0.2281829454167459
Vehicle Detection (Metro),7.799507048432316,5.199671365621544,0.12340363294692631,0.33949332092782036
Vehicle Detection (Metro),7.02505176207228,4.6833678413815205,0.39466864215976993,0.18347380504146343
Vehicle Detection (Metro),6.091932461764584,4.061288307843056,0.5672387125942484,0.054120409813255645
Vehicle Detection (Bus),5.079536474741349,3.3863576498275663,0.5964938152458097,0.19021420537469214
Route Detection,5.472319846106862,10.406687232244263,0.3253819658834933,0.0818282581862619
Vehicle Detection (Bus),3.241352983523914,2.2732103752460815,0.5811726198851067,0.23551678735097617
Vehicle Detection (Metro),8.403507005949432,5.602338003966288,0.17567050033053713,0.26765917036944586
Route Detection,5.558775144908253,3.241456718382855,0.7734056277902339,0.09269409796688836
Vehicle Detection (Metro),6.929655491022864,4.619770327348576,0.28773273877602445,0.12495788609215176
Pedestrian Detection,3.813154305354253,2.7893062004572613,0.38406465341990925,0.20885585781759228
Vehicle Detection (Tram),7.311322088530716,4.8742147256871435,0.7636219293088198,0.19588876172254976
Pedestrian Detection,3.3184603809796442,3.457524610435868,0.569774544402564,0.3424747431671662
Vehicle Detection (Bus),5.2492248802048955,3.4994832534699305,0.8835923833163598,0.26181357679224165
Route Detection,5.932865872010536,7.057781478385168,0.7975953304746617,0.26311067345552175
Vehicle Detection (Tram),6.7868563292900115,4.524570886193341,0.2946574680832703,0.1913100626710164
Route Detection,5.0633443286952655,2.9253368189586784,0.4322621922446218,0.06850000134176293
Route Detection,5.912598048302362,3.4477794419013814,0.6945641722786026,0.2762346113040819
Pedestrian Detection,3.430865344970301,6.524461943950951,0.392339538885595,0.1619253057236834
Vehicle Detection (Tram),7.456579149528067,4.971052766352044,0.8366972649815861,0.46276680795732955
Route Detection,6.811008655558036,3.971664474636122,0.5872768368793886,0.06834091424550517
Vehicle Detection (Tram),6.2547917293930375,4.169861152928692,0.8606510209860058,0.46360782183283766
Pedestrian Detection,1.7261032132272152,1.2626371790208948,0.6184267305556057,0.12046660050576344
Vehicle Detection (Metro),8.60846732035646,5.738978213570974,0.40479868471797886,0.41148118853471494
Pedestrian Detection,3.150210192095654,5.990741240808571,0.7046633010489413,0.11845155584916284
Vehicle Detection (Metro),6.579743032849162,4.386495355232775,0.7230614746667714,0.3286322947171956
Vehicle Detection (Tram),7.02939355559332,4.686262370395546,0.34234359113690943,0.2289123999815969
Pedestrian Detection,1.002227015475651,0.7331248107653743,0.6338446986465653,0.21724894201820985
Vehicle Detection (Tram),5.966154904586968,3.977436603057979,0.45397343333324414,0.36549675300403495
Vehicle Detection (Metro),6.736047986078445,4.49069865738563,0.9005886683045997,0.32223175233544904
Route Detection,4.909797611696565,3.4433160868314663,0.4916242178953152,0.06477765541157432
Vehicle Detection (Tram),5.321141844249985,3.5474278961666568,0.9864099779153108,0.14710887498757896
Route Detection,4.713700731646174,2.7233309466413944,0.5896668144305212,0.1281299770434945
Pedestrian Detection,1.5063924008217904,2.864699981952733,0.7569474232507785,0.32017263596591927
Vehicle Detection (Bus),4.133377226380601,2.410272592575468,0.14726453812346768,0.07475651377529094
Pedestrian Detection,1.1251140586849817,0.6560813181680925,0.40502393710595197,0.03738859929619757
Vehicle Detection (Metro),8.112649531602909,5.408433021068606,0.5253271961938423,0.26252720596962087
Pedestrian Detection,3.758784947910033,2.1701145623854745,0.29274398814080754,0.08310772918743621
Pedestrian Detection,2.8904907967199867,1.6699751396692106,0.1387619304741913,0.14994816217962656
Route Detection,4.685525194325733,3.427441805483741,0.29653495851858497,0.28276341064342664
Vehicle Detection (Tram),5.577992847144094,3.7186618980960624,0.9432878574599243,0.24516921977909917
Vehicle Detection (Metro),6.894235751233673,4.596157167489115,0.26139699172909436,0.4179366868466828
Pedestrian Detection,1.1383389494458536,1.114409825003029,0.34197744354614407,0.32578138353016933
Vehicle Detection (Bus),4.615926259617684,3.3765304799562665,0.49696380658045886,0.13219145892344997
Vehicle Detection (Tram),7.759115550886525,5.172743700591017,0.7353729749097618,0.23634042953546025
Vehicle Detection (Bus),5.89940733000784,3.9329382200052265,0.21441892722904393,0.29114436707953745
Route Detection,4.3313864174253744,8.236979013608746,0.14976227737445344,0.17385964848571334
Pedestrian Detection,1.7529840113761275,1.0222075282353698,0.21817157953191124,0.24113785032586657
Pedestrian Detection,2.5758472655884854,2.2446327836450752,0.3608461943001586,0.24396000849294747
Route Detection,5.737539925213322,3.312538258113594,0.7782074904832906,0.25304748506087876
Route Detection,6.970084703905667,6.073838631730896,0.512912314649669,0.25114402282284737
Vehicle Detection (Tram),5.484948035964513,3.6566320239763423,0.4736466755622156,0.3839615523346222
Pedestrian Detection,3.9195805922347766,2.2856025855948094,0.2399130146360518,0.09709115840839368
Vehicle Detection (Metro),7.000235384463832,4.666823589642555,0.6798558838916626,0.217647210911605
Vehicle Detection (Metro),8.595133146619425,5.73008876441295,0.7906314806365002,0.43354363568902854
Pedestrian Detection,3.4530781763116503,2.525912039364724,0.34145864790278857,0.061366819317794405
Vehicle Detection (Bus),3.080148077926,3.6641671199121273,0.6114899159368993,0.12781827758053815
Route Detection,4.6529448030659895,3.263181287425775,0.6043829877778313,0.34118861888809066
Pedestrian Detection,1.3797027263649286,0.9676066038689494,0.5415467900352782,0.16715582260498688
Vehicle Detection (Metro),7.846433256109006,5.2309555040726705,0.9099334584032645,0.25069124378458146
Vehicle Detection (Metro),6.388346039638436,4.258897359758957,0.7562538448424265,0.25481422696289246
Vehicle Detection (Metro),8.262921445981355,5.508614297320904,0.6657988673458466,0.2921898962471552
Vehicle Detection (Bus),5.233126235160605,3.4887508234404034,0.2602326603030382,0.2546036708284166
Route Detection,6.368803573449879,12.111526499980505,0.7345289770378681,0.0740874906649558
Pedestrian Detection,2.496395086862801,2.6010096428064804,0.7262153674292764,0.23780366779912177
Vehicle Detection (Tram),7.0249996926453155,4.683333128430211,0.24773758490817682,0.2480861237140018
Pedestrian Detection,1.2070125407585564,0.6973490241252707,0.7055752298718321,0.16853244197692124
Vehicle Detection (Bus),6.273345570599405,4.182230380399603,0.5700363122411634,0.44166346773899134
Vehicle Detection (Metro),7.401440598775283,4.934293732516855,0.18613020034689698,0.43480261805007037
Route Detection,4.800578946068897,2.7715888041261194,0.38854898279663647,0.18687206524788402
Vehicle Detection (Tram),7.018505064070778,4.679003376047185,0.7984025667374358,0.44818064067413926
Pedestrian Detection,1.580316702883695,1.1083002509848032,0.4816894500197979,0.06554949401599498
Vehicle Detection (Metro),6.20383794542328,4.13589196361552,0.6888694931026778,0.4181042517687091
Vehicle Detection (Bus),3.709831525947714,3.865296652343475,0.6116748891932664,0.14402704415506762
Vehicle Detection (Bus),5.540341292364866,3.6935608615765774,0.6214190349537874,0.13455175016955778
Vehicle Detection (Bus),5.23767410055305,3.491782733702033,0.9629143196070041,0.1895137307164787
Route Detection,5.111099971562699,2.950866471960151,0.7077756326100517,0.23567498877647866
Route Detection,6.984074657788423,7.276751034555462,0.5537828687852141,0.11241903230391732
Vehicle Detection (Metro),7.858183501018833,5.238789000679222,0.8227320099449772,0.0943096435525771
Route Detection,6.236939009522398,6.105831759108257,0.6961686801288097,0.19595309383542728
Vehicle Detection (Tram),6.096335734313287,4.064223822875525,0.6666031951397344,0.4847599577672852
Vehicle Detection (Metro),6.881914469509563,4.587942979673042,0.9880376749977188,0.30002030078378367
Vehicle Detection (Tram),7.565949693249362,5.0439664621662414,0.1936716389809711,0.25647799728548654
Pedestrian Detection,3.567092532464021,2.501656498220817,0.6690707875413087,0.30299785394632245
Vehicle Detection (Bus),6.8171113321137815,4.544740888075855,0.5385960899628808,0.4781146816621908
Vehicle Detection (Tram),5.12949966955052,3.4196664463670134,0.4026061645612533,0.43002755480502025
Vehicle Detection (Metro),7.935078346105821,5.290052230737214,0.7057579940987907,0.17924171558921004
Vehicle Detection (Metro),8.419317134683038,5.612878089788691,0.5529037400787532,0.40845581787146107
Vehicle Detection (Bus),3.3371828209109617,3.2670316036053353,0.23861697614533892,0.0727452331289331
Pedestrian Detection,3.9420509000359507,2.764620530766011,0.2001557308270972,0.31225769423316746
Pedestrian Detection,3.0824516737202554,3.211625663350775,0.4497611217845993,0.30604759223525435
Vehicle Detection (Metro),6.557841512602096,4.3718943417347305,0.8228993358456245,0.20058997083573937
Pedestrian Detection,2.026428119349319,1.4823235739884084,0.3199729202166274,0.32211635699683
Vehicle Detection (Tram),6.368361855035171,4.2455745700234475,0.7942147892561542,0.42311327526671905
Vehicle Detection (Metro),7.414242830379576,4.942828553586384,0.902909568295935,0.4714907467559354
Pedestrian Detection,1.7787691183799015,1.0269629203086266,0.787859643518702,0.21829254799338704
Pedestrian Detection,2.906339449772859,5.526973293791718,0.5464329912559543,0.32629228138855554
Vehicle Detection (Metro),8.156902009322067,5.437934672881378,0.8912017624908776,0.3813053625182729
Vehicle Detection (Bus),5.151409167055015,3.434272778036677,0.13460069524574034,0.29178043325686176
Vehicle Detection (Bus),5.800322805202246,3.8668818701348306,0.12597063437117825,0.26626335770860654
Pedestrian Detection,2.3226816418979674,2.7630793997399867,0.4419330494586534,0.307794712909513
Route Detection,5.540951582320163,3.2310633663960235,0.2744316177929447,0.06990642556868165
Route Detection,6.7794944242695205,4.75456303047185,0.41911985634227106,0.1928931033195524
Vehicle Detection (Metro),8.568217595994895,5.712145063996597,0.7316433757307879,0.18493996164066945
Vehicle Detection (Bus),4.925696552734119,5.859645346448985,0.12838789675912926,0.32595834802725904
Vehicle Detection (Bus),4.167185732317191,2.9225110287069693,0.21148087268952095,0.1508832923370469
Pedestrian Detection,3.3054886932431113,2.318189728466337,0.6691000739242767,0.2572073212104806
Route Detection,4.1253339096783055,7.845129841439313,0.7194332247988682,0.09852601661289435
Vehicle Detection (Metro),7.692263315326251,5.128175543550834,0.9758891487540475,0.1541495985509297
Vehicle Detection (Tram),7.932606673167096,5.288404448778064,0.1984182880802977,0.38513524025459583
Vehicle Detection (Tram),6.66609443710119,4.44406295806746,0.5303563961740647,0.35985522380322044
Vehicle Detection (Tram),7.822390575517943,5.214927050345295,0.2560182136960561,0.2603102546937318
Vehicle Detection (Bus),5.475562475692401,3.650374983794934,0.7351704731997557,0.2538708899574885
Vehicle Detection (Metro),6.31038767095969,4.206925113973127,0.6653507390077431,0.25101941726010035
Pedestrian Detection,1.0905486832699243,0.9503208359170285,0.1647115017509144,0.1265851678383102
Route Detection,6.477466442375819,12.318170212788173,0.5427157526661989,0.13329950673329202
Vehicle Detection (Tram),5.659667632682556,3.773111755121704,0.3487848287906042,0.30146408406003417
Vehicle Detection (Metro),7.400751132264576,4.933834088176384,0.601828679453507,0.1855094585551068
Route Detection,6.300253950223071,4.418464363224614,0.6537309064057736,0.1537109391694184
Route Detection,6.193566078459038,7.367912387827066,0.25925065274924297,0.28423198649185355
Vehicle Detection (Metro),6.447750708988994,4.298500472659329,0.7827187060340356,0.3285087180483948
Vehicle Detection (Tram),7.32894552150662,4.885963681004413,0.7788319291595669,0.07465058196874846
Vehicle Detection (Tram),7.85674742873389,5.237831619155926,0.6180445206611361,0.3118801422703971
Vehicle Detection (Tram),5.52729748336433,3.684864988909553,0.8204192912892709,0.18820534428967034
Pedestrian Detection,1.7009096174916511,3.234612540446559,0.24938519853539845,0.3088198549380043
Route Detection,5.652310653895794,3.263331590163487,0.765871537547361,0.08047229212834751
Route Detection,6.359843697399639,5.542065266350455,0.29425514822642723,0.1470812737120578
Vehicle Detection (Bus),4.7547612121014975,3.4780876588146015,0.34686001706856606,0.2701976231650312
Pedestrian Detection,1.757006421961417,2.0901479402770935,0.25320866840076006,0.07203974775084757
Vehicle Detection (Metro),7.107466611267073,4.738311074178049,0.3806238483575828,0.12632725198484723
Route Detection,4.2982927352150835,5.113281087036964,0.47057787840430615,0.3478016845500584
Vehicle Detection (Bus),5.18009041905641,3.4533936127042733,0.11555587451657964,0.07027530018814512
Pedestrian Detection,3.6485934198573045,3.5718960126153423,0.4457106308394778,0.34141956218035474
Vehicle Detection (Metro),8.324986340640926,5.549990893760618,0.1423499068629567,0.07542961936929324
Vehicle Detection (Bus),4.604171893705443,2.684804390965762,0.7857778176493556,0.2879607797438744
Pedestrian Detection,3.9792597930874103,3.4675879682501654,0.51501361740277,0.28364398607239116
Route Detection,6.228142806674049,3.5957852307817633,0.11661165260564438,0.2943114145396404
Vehicle Detection (Metro),6.857972251149048,4.571981500766032,0.7579575199172383,0.06461496879170932
Pedestrian Detection,1.155163354819586,2.1967692082745787,0.6110934930989599,0.15059949776301826
Vehicle Detection (Metro),7.078007278799106,4.718671519199404,0.8111975847692974,0.2793625094309398
Vehicle Detection (Metro),6.28683316770651,4.19122211180434,0.40106697598801566,0.18144580687423467
Vehicle Detection (Metro),7.3528144148243655,4.901876276549577,0.35492715470685743,0.3143496100617559
Vehicle Detection (Metro),7.189345903765991,4.7928972691773275,0.48356694669662315,0.31505129383613045
Vehicle Detection (Tram),5.637235332977676,3.758156888651784,0.14121176661092105,0.14199966240551137
Vehicle Detection (Tram),5.120600551556259,3.413733701037506,0.894510325729857,0.23847942563678504
Vehicle Detection (Metro),7.513382935822796,5.008921957215198,0.802808530990579,0.30777391373445623
Vehicle Detection (Metro),6.004364967144049,4.002909978096032,0.672033681854212,0.36320932790981914
Route Detection,4.517540277280794,4.422576660755903,0.647978320774377,0.262934803518858
Route Detection,4.617546263357852,4.520480412092569,0.6184701068038506,0.344513122147116
Vehicle Detection (Tram),7.812809686287279,5.208539790858186,0.9047358909604238,0.10102021048716187
Vehicle Detection (Bus),6.119493550413468,4.079662366942312,0.7552353761736543,0.3887367662963241
